NCT number,label_M,IPD Description,label_IPD
NCT05750641,2,350b4549726c4fc5ad0a0d5f18c2ff2fb7992b7986707287e0f29860872e549d,1
NCT04625816,1,12868851081281e5476f4f9308820682ab81a9464524023e63901026e713cdf9,1
NCT03021174,0,b0eb6e7b13305e69373ed13e3ea16a5984bcad216ebf7feb5fffc3b45e631c15,2
NCT04265118,0,ddf9bb3d96d3f2c23f8abe6baf37846c0c95dd391a2c6c18936b00841c084cbf,0
NCT01737255,0,d49d1ce67a1e2b396e540ae67ada309ac016894405259d746bb7441d9e679e64,0
NCT04201977,0,7feef9c2d7930aaed3527d322e987e02ea1bd8d0295af1641e85d4af1307a8f1,2
NCT04512820,0,4a40dee53447e751ee33654a512917359f3b65b679d9d5f78f4aabd7333c169c,1
NCT04893616,2,827f8fcde90e9ae6b3f3dee2fa275e48efc330a020c102e0d778fc94464e9eda,2
NCT03220412,1,61c8081d2d544fbfbda12fe54bc7c0655be45228bd369440b123a64adc68d5c7,1
NCT03463109,0,f4fff26a861cdfe3ab3d88059ee9960a27385fac79b0e00716cc88fecc41887d,0
NCT06075498,0,841b35e85d92c45e1c30dcb6af0b977699fcc2bf7bc69033eb673261b2d9734f,2
NCT04613843,0,e5573a9764965b0d14f9fd1a11ff2bd27a61e5b8fff8b8a8543e03937ef3cb69,2
NCT03528668,2,51fb1adf02160c9e67917417477b05411752bbaeb1c3de0068bb64e3c38b58e3,2
NCT03126370,2,3aaae926844519491b72da992a91336e781f6b554e23ecf400cabdbdb04bceef,2
NCT04227236,0,3aa5d114a22834463d89eca51c68b97cb76ea6c9a803d568dc852986b43166b4,0
NCT03655717,2,9ac01df7ce36ead1bfda821a40f2e4576b5abbe4ac5f5c5204c5f0232b2048fc,2
NCT04492007,2,090cd3e0e6cd82489b3d88c0e08d86cb1b06bc9143959eca2ed2aee316648b6e,2
NCT03703687,1,0cdd2de07910cf12a38ab65c3a07799ef1139c30babeb634bb5c56f22c08b5f4,1
NCT03500640,0,998d74c4532cd920c9adcd7fd725d6076a5ce06f6be3ac0d5de4d32e092a4011,0
NCT03570294,1,da55ceefc5c8f3919a79994c46353f058476d7a7f4be4e31db58c4eadf2eee1c,1
NCT02898805,0,6edb64eaaeda038d0124656911488a567d8ed928e07c3609e1c13ffd1196192f,0
NCT04519840,1,05734b7b5f847676c99831ab2ceb3f827ab107cf1e67244c4037a7f5796ef0e7,0
NCT03799159,2,7a125d06037d0c7d28d0588d437822b5e4a0ae211deb19cceafb4c2eebffbe7e,2
NCT04421612,1,3fe36a8fdcfcb41493bdefc2c3f775e99ae42ad04d596cabf26a1f9817da0353,1
NCT05931042,2,e96acddae2c8e24d68915f5df5fc6002b83d1ab16b94e3f7b9b11a5efec3e108,2
NCT02720055,1,c5261d7de58553ace904e012c785fce4756bf4c51416a3ef6275d9020ac49bdf,2
NCT05602519,0,6b23b47a532093370bca896565688dee07a88082b8924a93c1c6de1f08b9876f,0
NCT03996616,0,6d2405fe1c60625632432dbf78f6e92ae5021ca619d616327ef452f98c284b6b,0
NCT04284072,0,70c9230a3aea0d92838bc20e3ac5f0b77ff99b527338d8ee414cab81a119a004,0
NCT03839264,0,71baf61291fb1b467034ed8df48027d289a0e1db763245ecc173584560c65fa5,0
NCT02673281,2,3e676fff7b9493d5bc396ccd8600e2ca277acfb8521c8f96de04b5d2c6bd3f94,2
NCT04752670,1,b655c8fe045af543972792127eac78abefa15ee52d8896bf123e574415d74720,2
NCT03907956,1,027bf704fd0980f882ccb8bf19c30d8f614260b0899d89b9938c9b7db18c83c5,1
NCT04085692,0,9d848024de5a8a146b43ab7d3f8e28086a6e531a8b8281e527e8d1c0c73564a7,0
NCT03294499,2,9f056943489736e72449ec78685dc0b454629b06e450f0e71acc33a92d72902f,2
NCT02504762,1,ce92ae02708c89073ddec139e5d761493882ee673e1045e85c3dccc46a4ccd56,0
NCT03154762,0,4d1d1f7bd2958689cec2cb5933a3de487266a08397adc174d7c5e37e48960757,0
NCT03753165,2,c35466eb5699ebd1a872f91b322cde117105171748354d4f15094c66c927e35f,2
NCT02703805,1,1ce8b0fd72941a3e9761b492953ad3c91d242e5d94d3a0fb897c43f4ad838998,0
NCT02716584,0,a0060aa14c5ccae493a2b88d4c9cf02db80b93db84ef5430e41ef696b8b7cffb,0
NCT05140590,1,0cd88a863fb7e4a6c12fdf0e3ba73240c0395f08f68a9f148686351d9c86fc14,1
NCT05316454,1,12f6aac1b8a52edd82aa2ce8dc850abc2df5dd9861df7475bc63f10364b74ea0,2
NCT04150926,0,75f15f5d05c459bc8ac67aa0599e5f8c1e355c4d01369bbdf0f3d8678df0deaf,2
NCT02849275,1,f6c3131671a9389d3d919332e89f9175e066f1795ab67bbb8363ed961e867e83,0
NCT04450277,2,c4c2b13d212650c61176140382a012d01a8daf95e732b65d34d125b0e91730b7,2
NCT05748132,1,5b87c192f32cb9aebf7c7fe1cd55398626f27be80b25733e855242b5792193d1,2
NCT04904731,0,4f0167dab979d5800461f1f8a11fdfa043ebb94f4dc741b549808785fda3f393,1
NCT00815074,2,a0663c1dd7ce100a26240bdcbd50631512d6bb4d4a813fd06475e07f1b263d4c,2
NCT03400449,0,81ad45381cf79b18d0806ae597a218582e0438976c60fa8461e6b2ae276284a7,2
NCT03738345,0,72c63e5e65ece4629515f3efd235e29a1dfb4f90bb928127554bbac42f0f5687,0
NCT03985566,1,8e30ae7dce5f40d972385294dc15d240ab91cc706f497f2f978c1865bc141d01,1
NCT03584048,0,aa80166e71860e753e4e3e4ac6e9b234f365e6dd98a0bbbcb2473e84a7b24efc,2
NCT03320746,0,278727359552f2c4b9df5d1634d7e58e0dea6a11b47ff91d600f9de063f9703e,0
NCT04840160,0,951359938404d7cff9a852e3ed87356124c6a4cef77ed38d4da5fbf796dfd95d,2
NCT05318768,0,d7f89ef486ffb04c41e7300552c84632360d049cf9c4d50a4c0534b1ee808804,0
NCT04265092,1,06584547bc7fe6e3816bfe763b74b590f345d5d09ec54d01fda64d16f62ccaf9,2
NCT03667976,2,2cf3f8021b2302e60f031af6f855636ca4b43ca49965565846ecd6bcb90ec9eb,2
NCT05298540,2,23785916a93693628a4aa2ec24f854de63736ee5431a9ea9ee7aad1e1c6374d2,2
NCT04624438,0,cab56c8fceffa01408709cd72b6d3a42587cf95a72e157d4526bd67be839f568,0
NCT04621045,0,6b3509a15dd48a6848f7ac4b7306feed86e16d678263bc6a0a3816d94b05b368,0
NCT05209178,1,686cb30b6470cf17609e80ddec09a69aa1def41c24755c5d8117b7b737ea7a65,2
NCT05185687,0,2c00ec8c743006ded0a0c9cfd66f4598e86644557bd2f32e86a047dfab0a0d08,1
NCT05280002,1,a4aa2dfe51f9cae5bffa87dde1aeadb6d35f9fca92c7196d0d816a8da8e4573e,2
NCT03399656,0,7637a0744c0a4d647388ac7ee81af8328a8f8de72340b70e6bc322caf7c84334,0
NCT04774029,0,8edeaf4fe7c20d9abe1cc72bb860c42d01a7b6bdb61edf3b10c2097c7c6cb67e,2
NCT00537355,2,b79a909373461a95fe209a80d4d4f04e3260c66b79da15ddd5968f70a5afde49,2
NCT04979117,2,19da52475cc4685ab5d16138629fafee6c36ab95707a1565592479bad1964bcb,2
NCT04732819,0,3f41cf0f1df9904e01f64a50fa99e4543d8f05ee41dca87c844201c94b7ba80d,0
NCT04090931,1,f2c8bcc561c977036599d2f6b6b864153d6105f72f64c7f45b3f2def19849d17,2
NCT03322761,0,b6c3d8cd8c27ddf3a12ed4b2c2e0e11ec4a94593088140806e1518686e4869ca,0
NCT05150600,0,6819f4ce474ffff6d2a347f777fce447ec408f8c2dd3e6be34c4e502aa36eed8,0
NCT05015270,2,8b26970e88f51aa8b53b0a453b3287fddca5ccfc8f54a906a14f8d500ffd4141,2
NCT04838093,0,d2c1c70032d79585956c11f9c6f8f7e2ba3742ed22eaf0701085f845574254a6,2
NCT04140058,2,bd8b7a84750791e55c81b7b50e0afc2eabce67496ff47b12ce0283f0cbac175d,2
NCT03052179,2,1d089c2a068417c9d5af18d79eed7a121de47bd2e76cc5f020e6c62cdde20c00,2
NCT04271098,1,dd6129d8a3099cc290dbe25a89a24382674dc90e90d13a237c7585e4fbc135c8,0
NCT04525430,2,e12a1f06a77fbb224aeffb30789b414402eb85bbc441115e47a9e786921225ef,2
NCT02777086,0,b9eb654d11f5a4fae786a570f3809c9c9c5dae1c66c10b752762cb09a70fa9ce,0
NCT05963048,1,8d7a7edc2ee5a212695acffa26ca857e7f6ad1e6f82ec8fb8c2adb797b7b254c,0
NCT04806321,0,daf38ae09aae382b8b83e5b94325be7e0491527d4bf6fd368922068b9f4d5d1b,1
NCT03750032,1,97775195b9d59a1eddbc72a8294e9ba9cc9bed45443f5ebfafa9142c8e8eadc8,1
NCT01656564,2,05f987a8a67f54ece5fe7dc47c85fa2dbefe22f55e4af4cea2dcb6bbbf1b6a1b,2
NCT05887921,2,bdd5c60e82b5ac605cd110b94f8d9c43dade45971d183d51beca74199780958b,2
NCT05369624,0,2f324582cbde24e0407905029b0495625afc390f87cff481db945e2060a24ce6,0
NCT02849652,0,c4dc9da870d900965d429689d86a126f6c24e180c7691d56bda3f9115bdb481b,0
NCT02856035,0,94c7a5e9e5855ce3160fa3997d06e8b1f5707daa2eb66f763ce9ad84a69215a2,0
NCT04620486,2,cb3e9ff9370c55cab2b9c29881ea5f784ca37dd0df00c24a030ee5c2590da0b5,2
NCT06064773,1,7419b183d9ce605e95be60a70197787ff03cf01c2a5c7982957b34f2c1e81e57,1
NCT03004937,1,cabf962acdf385601190ab8ba783ae462c83e43bd73f89cc5641e87834c70101,0
NCT04570124,1,8a17cbbb9c4abecbcf22df71b9374090c7c999c34bb3951289364ae4d3124fde,0
NCT02162953,0,1c25b3c032f4a01861e863bc89fda31e0817c65df0503685b06b3a252773fa63,1
NCT03290521,1,44b7fa11998ac27d501767bb4ad48bdf6f296542cf05879c2330550261df44e6,2
NCT03675165,2,847d231cf95e4f04fab59c5fa535a5048667a13f335049d084b16872d34c9811,2
NCT05190224,2,de14005f345e41da74f973747c491c1be89750da55ac8600ee8c1dde9ca4261c,2
NCT05798572,1,409763738fc0bbd71dac1e211c2a3d5fad0ff72452eef2c3b938fc05ac1b00b3,0
NCT05615922,0,3adbc294e0784a6db042ce100d902f0e6483ec6c8dfe52b77ee3b82535df2126,0
NCT01966692,0,3c84c20a8ce03146260b6a8292151a5fcc66d480be27ac511e2181237abda615,0
NCT04371471,0,74d97c7ccedaeb61649734ecf8d8c7d57693fe3915bc9b22de11fe12d8e0d8ef,0
NCT03043833,0,5f915333679fe66d5887dcdab5f02e883461900773f0987ba8b62e18ca3b1805,1
NCT02863445,0,8111226ef4f0360d2178706a5d90c212077a97db95abd23ae413f33cc78f9da0,0
NCT04895371,0,b2c9b31cf027a00a8f630b8458477a15c092d9d3ff8bd8b78b121339e64fb5b5,0
NCT02021838,0,1272fe3c286a310de69b66b444a995fcdf17a5f87028c02da914aba0881cf945,0
NCT05795608,2,eccda74df8f9ae3eecbdfb6d6e70b0ba18a39b9f848de478f044591b36ea0810,2
NCT04395391,0,74f23aa62c9df9585aa7eb614d461e2a7cfb465deaaad986278e6e088a890812,0
NCT02950610,2,1ceba9c28a5f807efb979548018bcfe1a63261b9b51de4a670462deee094138e,2
NCT04362943,0,fb08b7ae7c648f22a63bfaaf9061d61d877840f126a9a6995d6f4251799d57b0,0
NCT04357327,0,6b6188772de627bb50454d68be8aadae225b8c5e59fdbd049066ecb264c1522d,0
NCT02951780,0,178395677af42f1c6d7e4d827e04727e520db02e63358e86473752963d9bb1af,0
NCT03523845,1,3d714ebeae3eb416942058a8940f5ff37bbfff2ae5fd006397963859c423eafd,1
NCT05451225,0,1f8e6813aa8cf67fe7b9f5436296ebfe549d655322dce8c8614a3e177f417de0,0
NCT04841460,0,197f32f2c22ab3f0c3ad81939e51c47f05ae317d90b0153ed6e4223ed74bfb00,2
NCT03166332,2,25bacdba7fe506e1a251610590cc6bf6f6604e6820a3d24a8f6c2bfdf05eb194,2
NCT04151108,2,ef727ab9039fe1a153e24a46803b9e0c4e9517896ac184212a61bed8ec03ed82,1
NCT02915029,1,6df7d6edc370a23ec198ec594030d100215cd63170e143324407d55d743bb734,1
NCT03458390,1,b9861d454c9f35240b28d603a98b768ba730373d8289ff7fc388d155f9992052,2
NCT04111068,0,9a84a646a69ff2565ef1f05c36db3e0e323d560039703cc13e525ad576e6a79f,0
NCT04159883,2,2de00ab3d411330bc301470ab546fdf0715f4c9ec3b538a33bc356fe22b01085,2
NCT04596098,0,ba83346898cc28024ff3767b57d3cf8dfa17ebd6e5bba1744b4db0e45134f977,1
NCT03178032,1,bc3be462ff77932e1d31aaee4d33e094ee8cec26d606cf1be06da20145ac50c5,0
NCT00494234,0,af1d00646662765a9980801b33c61ef0164886f28436d89c49d3017b00dc1b1d,0
NCT03384043,0,54244aa7e582d3d06c42bdff084e61fca1cdd014ef8f37aa9dc3db593a7b628d,1
NCT03406403,0,03a5b6cd878f9efe4bdb36c7b56d790ff899c5404782102ecb3ae3ad50679be5,1
NCT01288352,0,e144551897e63de65a1067a2b651c912e287023ee1e34845e6d251818c614a0a,0
NCT00551642,2,9cab180dcde2dfdf9cfcc6246bd661b5d621db71900eec0193b9f892e4a2a352,2
NCT04009629,0,d0b6edb06c8198b17af7eafc580025a7925da6e124ba135be34a396f094e751c,0
NCT05101395,0,81ef2b6d88f1d69fc92da4d9517f41a7c397c154c3404b16be15d6e4e1aa07e2,1
NCT02675400,1,bb93a8f6249fe4dc0c1483b1f84af4aa4ba45f87b26b8d4f6424acbfab53b1df,0
NCT04279756,2,b9887bd0e863a466596dc0c7c446187f5f9a037f16ac85a253db0d7096715707,2
NCT03470701,0,904c4a7f3b7252b675c6e32e2c15aad1e9ee4dbf6739b59ea5dd9074ba6206cd,1
NCT04572581,2,03836d4101455691e03b373b8612a8cc72bc305f127136fcc30b09246699a7d3,2
NCT05194384,0,ad15d7f545f94ee75e68457af6cb816b024b5eb659b088dce2532c7200053cf2,0
NCT05640258,0,ae3ad7f4775b1dfdc9ba79d4f09b654cf57e23924c12ba2ddca5ce84dc4a00e2,2
NCT04749953,2,b49105d0aab37ab35fbbe1898ceb6c8e1457b8c4cd894b2d4c1117fdbcf8b8e0,2
NCT05190120,0,cd06e3986572e7c7f76f2e58ff40d05875c9f298c07525023fd5d8fa731407b4,2
NCT03238274,2,436875d6763e16554d1c3f6b82aabf9c2d67cd5b5d350eda66c3cbb197786d9c,2
NCT04226742,0,61efc43ca2b6b24a323194c3244ce90312907f08b470bf7f16eb0686c3894f2a,0
NCT05406089,1,f6815e59a12bbbd143556c23c6d303a4fdfcdfb0fefb4d7946214efca2ab431d,2
NCT04845568,0,559611b1ec3ef2a513b135fa35400bc9df73b0acfa5d62fdee167ffeac43a538,0
NCT04303624,2,9b33943b892387f75a612f55ab77f22f504175db0cc9c44c0815cce8c86cb1c4,2
NCT04363775,1,eb256999b3a1b5476b6b7104cc11bdff6959892a983bc62231ccb77e87bc5c54,1
NCT03107897,0,76db72cf37abe2cc1366510f47b02e9bb49b7efcc7f1833d21d9c03c64948fd6,0
NCT02465840,2,b83b18b1be752f40c4c1430ca8b577d9b4be6dba5cbe1217ef8c7797165f1cc4,2
NCT04862312,0,e1dde5f097919e462f05566d2eca4a01186cb56b912c3447bc0d88c7fb59536d,0
NCT05337163,1,db67db64201a067491580d9ac219e525ea4572cde913d94c47759f613f3becda,1
NCT03350204,1,eed568756974e6b561afab0a1a169c8a29cfecfbdf11c2047ab869168c2005b9,2
NCT04288258,1,f401e83e8905e084ab201e3eaf8cbeddd9bc3ecd048015fada2bfae20355e35f,2
NCT05043077,0,6295c089d440e92cff67525033cc65f2f6ca1430df74776162e8d1c563b6161c,0
NCT01529931,1,77fbc1880004a78c5f50cbbb39d1d583987414d577aef8d183b9be2b7fd0ad04,2
NCT04855097,1,f43deade24102a62f108329e7fb89acbd7f8dc684a6cc93c19db65e4b861a371,0
NCT05150171,0,2b26b37fed186f1a2a43f8a9b5417ed0caa17ec9f78abf9a8cac2ac8f0dd5b61,2
NCT02734953,1,0fcdb7f2a2f8140c98625ffa1c8d721c0e0b1625014b94cecffeab275a473d15,0
NCT05011409,1,453876a9617c955fe74ea1ad8d0a7291489333a204cc3df3f4ecc1c049e9fcab,1
NCT05487430,2,cf0da28a5fe069136a5b1365015cd3cf15f9b78ece4012fe5a24c7e5426fa5e5,2
NCT03285516,2,1cd27f1607198bc0df4312189e11d24a8f52ec23ebd6816c94e8a3ec716a08cb,2
NCT02361788,0,55cddd2991220745b86646e62592d01aee583df231eaadd81929d00c68e229c3,0
NCT05184439,0,07cc2308af50640c02b72cd5f885227404fbae4be0cb4b4edfc37deaa4a6f4dd,0
NCT05265494,1,6be4e2a2c59061059dd8eabdfef7b13395ed46b8932bfaa7284bd2c334afd03c,2
NCT02457325,2,3a7cb3d413e576be635c051dd2f6b0d14176745d4a57923c7bddbec02f2fba9d,2
NCT02250274,2,4b85a852853b159448604ee05ead8dee73b3ba73001f50c9730cb8406cacafd9,2
NCT04384380,1,907894d88a2075fd040d4ad83044852b605db15d9135c6dc0995a3eaf6de036f,2
NCT05042050,2,529cee255db065b585854c76d20dde80f9a18e1d580529b11cf2fc04b93843a0,2
NCT04793555,0,cdd162caa872eb276206962fc3ee2ad199c1b967496addcfb3bc23a7d3f6473e,2
NCT05175560,0,bcf565e5d92a0052d3b9254fe749a3143985b0ad065fad9f43e07524a1c403f5,0
NCT02745535,2,88dac9fa9ec614f3a76457e17ef6628e146d74be465d1a59b459317cc371c282,2
NCT04239664,2,a78c56e4d06a882f17310de502c55d9f852c21a3f4c183d56e0e898f63060aa0,2
NCT03694925,2,0c3ee00d686e8cdf568d7e0d8d6ade35baac17f73ad6dc9dc7edec205072d199,2
NCT04165278,1,3ad39c14715de261addf366540c66a5058df72564f64314e65db5c28f03e1748,0
NCT05951062,2,71ca1f86b4fae4d1d5727bd107105c13bafd1c7c38b69a9f4e11ce467ed551e2,2
NCT04554238,2,249622db9a4c5edc43a3689af08397650f6b30a80976df254aa54dcf078441c3,2
NCT05015647,0,d0c435af31d9ce4c9f6acbc1eb18ed2ddf2769b7010bcd4bff97b40964cd3af0,2
NCT05121597,2,1c5779d894d1a6ec5d807ce724b27675e0b1b2c51a1a7c817b420281540cfe86,2
NCT05061069,2,d8c02b6ef172a815e6eaebe3ea1feeb7adcdbbb73d7f33eb832725fa8457bd2c,2
NCT03665844,2,89924d9c40617ff97035173d454102edbcfc2816b347d528f52506bfb046fa92,2
NCT05074446,0,774cf71b98e01ff9cf999e1abba720948bf6a406173b99032aea7dc92629cf56,0
NCT01378273,0,5426a270e9a3332dd822320686a545d901ce1bcbe6b662ec35b74a8bd6552c69,0
NCT00323960,0,a9431d54a0ce5de9f36732278693ca70caa5ab7452b11976ba010dd3b38975fc,0
NCT04404205,0,a3a3e61c8f240551eaf5bd4e5b45c17cfb83231ed2325d98fe7245e4c21a81d8,2
NCT03271619,1,1b2131b000bb5b0efcf061f7ace8a7db41487b9507314e394db411c8ac467b66,1
NCT04603079,0,1e12bcec59974e856a1b76ed5d2ef7272911effc9953c304f8f07c344ea0037c,0
NCT02324686,2,20b35e6098fcccf9b0cc0c466e74d30928f36194d11c567a045f96bc5db830fb,1
NCT03484689,0,557d10182d19cf7b2e00e1ef0437829fa2b6f30bd8fabd6f075a62f3dfdb4ce8,1
NCT04970394,0,30a2573ebf16cd42f51456c384dca77f3cb4da3c48de7681e49fffee23bd326e,0
NCT03730220,2,3a28bd28db3dd1d2d45af104798c5722050c073e3a704c264eb9a4881f1343fc,0
NCT04415567,0,f4d22b68c16eeab48adf21be8cce749cc64034cdca7451efcb6dadc8a2a93580,0
NCT05873738,0,578e887f9d533bc676d3ec6037b0f3ceb8585dd4c6240d30be50a1422b72818f,2
NCT03414476,1,d64ef0c4c9fefffe059480da71c5951876c2bd227fa4db13cb9e8ebeab278325,2
NCT04936087,1,c436492120368f82c4bda879e5ba88773262bf03b2d16f0881a2264f703f3c4b,0
NCT05070117,0,af790d215710825be142cd650441e733af8850cd3c1423798796e1d8d8817722,0
NCT04351217,2,026c7acb8825efbc682d920839eb91c59d0247b62a7bbf8250eb601cafc9ffcc,2
NCT04979403,0,cae43408e053fb0d8f523595ac8412b94b3d55d2acdc6321a74515748028b1af,0
NCT03266003,0,4af78d7907e174480e907239acd1222ed856259fb47dd55fa3fb55164d2a1cf1,1
NCT02958228,0,d568d23989fd785b83ad3dbf6a4c1e2aeb329b6dd4697c8b26f54a97a21f1c8d,0
NCT03598400,2,800b55bcad68914385fe02c11ab0b362a48dd8a1bd0fa87396876534a2eecea1,2
NCT04995900,2,80ea0135d291ab10a39578d826aa0bbf16db51a8aa07d0e8dde96adf560dbca6,2
NCT02893800,2,d1e81ee1d40d49e726ae2961df9f03759a7b7d37ed940527dbbfa54e4a327b77,0
NCT03798717,2,e5bb5d7ba41ad209e0566c3ae60ffd36dba7222e1f9ab43bee07078c10e99057,2
NCT03573479,0,929b89b535b6e68220d53016b4d3677f0a08da5b0d19c99cfb7fc8660d5af7e1,0
NCT04966403,0,720b6144d476296ac80adbe517aa9a8d2a6df127d3a99ecd8f5f8758b756bcd8,0
NCT04357210,1,326a998684d1fa86136561e630f8a368c207cfe576b6626e4e82f9dc98ca4251,1
NCT03900130,0,3473d3a33ae848afae7a29649df8196a552d7ae89626fd6eac6aa4e26e103986,1
NCT04858191,0,752bb6ee5e77801b3e493c40b6639858fe6aa77ef435083737ea65e649c73b8b,0
NCT03798418,1,aa237c70d6d69e0f283173f000d5429256d54c815e80aa4cdd299c0e94c91552,2
NCT04036136,0,02017f4fed063514f9cc48f52c9cd6ceb232db2ca26b4da56670012fd4a76d71,0
NCT04809831,0,caffdca71be5d02516fcfa724de3661240e367bf571be026a0afdfa87fc6b785,2
NCT02535884,0,97d369526fad154683682000f0767606e0c3d354d34a8722db19ebce89416dfc,0
NCT03991195,0,c16a315d307fc8dd3f9520b03dada69bda4caa2417e90f72efcfcaf8a4f746cf,0
NCT03863600,0,c79fd67ab06ac08a7cd0c35942a17f08c5b1589c469e179dc595c32828e26f40,1
NCT04737499,0,56ce95464d7f22a301e0fe38ebb00c55995ce21887c5561a208c5ae794ef6335,0
NCT05061966,1,bbb8d7bc4a2fd659f0c9e0c9da6d4b0243d7220e2136fcbfa3376c3ccb9fea19,0
NCT04668794,1,c58680d1b5e5fb5caef2ca1a2d2e0c8a4985147c88d6eb9f92bd0051b59e6948,2
NCT02279043,2,104fa06d97933a8ba3594ada3790a5e9a82c75dc8f56c9be10a3c86f80f5aeac,2
NCT04657159,1,d28b1a5d5e0cef9e116707677eb4e792220725bee15fb323e5811949be2e2b8a,2
NCT04793503,1,5ce43ffd78b66f33b9ebd96558a24f1f866d9f15702ded4ecd1bcf5971ba0b00,0
NCT03405350,0,58253334281f1884653fe3130e99ee2cb2dd698d75252a98b0cf946d298bba83,1
NCT02870140,2,aab746f0e1fb78b5f63866cef5c136e70a3e12d76d1c706b2fa1e0c5bf951dae,1
NCT03944460,1,86ce56a93d39e76adafafce6848e76c1d01f3e129b9ec39ded0989c72bf3a3a8,2
NCT04147455,0,bfff1724178323f4d3ad32078abc8fb650cdeea8480a75dce16def03d04c0ba2,0
NCT04565873,0,50bfb0b6545bf1ce3276ee8a5273db395e10b5ceb13528f910112ee39c7e2b58,2
NCT05465499,0,40fbf04a09214c4894d5e416a5d446e6188bdb87790985d89137f2f3c2f44327,2
NCT02760589,1,292132a9a278ef4ec4c17cd4e5e192a82212af3fe598a58d4ed37b58779d56e6,1
NCT03543904,1,fe3950aa30f8cdc230ddfa2b9bcf214191dd43750cb0cc0b9c13554419501563,0
NCT03988296,2,ec9c0ebf709fc57bbdaaebb510fe41036b15a62278696ca262e31571aefafab6,2
NCT05476835,2,092fd3f8d4e192d7f59caa9257c480ef470fbfa3b7bf1da4c21fcdbd80695814,2
NCT04621032,2,a05f11bf86dee7dc0225f6fea83466693f14c284779aa085f844a50c09effc27,0
NCT05346822,2,d668add77f628a7f972d62f5685bad7e3cd688f41e81cc43cceacd0bbc262f18,2
NCT03415542,0,401f95af6293dbaadc44e2f772691a2aa480a2e895b7203f5ef154cf5c45e213,2
NCT04689906,0,3dad2d3ba911465cfc498e276467bc5e0defc314c0ad693b10ed90aa4499f800,1
NCT04734028,0,9beb082a3e3e5b8f65b756fe7396303622ed4ed2ddee2cb43748886c7171892a,1
NCT01927367,2,5e749b98900b121d48461345d8ea792a9bc1bac12dd0984f0236df31f3e5630b,2
NCT05417009,1,fb4a7bea11291116148b87420cf2c8b2d30a60f8fd288bc06517612991e41493,0
NCT03987776,2,94d07c2e07fe5372a419060dc6b5d286bca689a2a636a6d124d0258b849d2c39,0
NCT05585515,0,9135b18220105ea798c036d26e48bb303dbc12d6d0db8ba3017cb6bddfc69aa5,0
NCT05842460,0,7a63ee334bfa30ceaad3d25797bb88e6f288edf394118b21fd3dbd353024d87d,0
NCT03395951,1,2f1af9069cf7fd49547bdd0a44102659f3fc8e675f18a4ae7dfe12e07c6760d0,0
NCT04731311,2,c52e8a2343fcb0242653271bfedd09f6d6f944b719548628a49d59b2cf8af6ed,2
NCT02840539,1,e3c37ec15d24df2a8c6466f3165ce2207554b6face3efc27720daf47879c7693,0
NCT04277533,0,f5132b21d0e3539e0b1a9957625029ad87a599f8939f14698b1e9ad29ac53b6e,2
NCT03183674,1,a98b1ec58082c20fc5270571432a7907d6ab6f0badaea7c6aab60dd0b774644c,0
NCT02832336,0,0e034471cf9d6774db6d670651f5ce76ff47d99622869e5e61d2e6ca3dbe334e,1
NCT02642562,1,9beb26bc0b0c57da094586acc345aa5439171fc8999c5e0262f66348280d1071,0
NCT03258073,0,680dcce265519ebca8f581723ffe119576c3b50db696c6bec98eb59e5822c6eb,1
NCT03353116,0,65a7344f4d86fe8e5db56120209386d18a4978151a964bc9e59fa3b8ec5972a5,2
NCT04055272,1,3e635ce214b7824330438e3e6e3e8746a16607c36ae07ac65d0df0afa3b95dff,1
NCT06034730,0,fa841a1d655bd86f914aa0893f385bea57e284b443b4b7b67d4e83d2f52a06fa,2
NCT03383133,1,66524383c914579292df5145e9627c3c51a7b3b46e0456ed09d9081cb61f7c6d,2
NCT04643340,0,dbe351f9881dd9374e1797b325f781c6de20dd63036a56d0d788719420e2b10c,1
NCT03407729,1,57989279599ae104ae810bab6a44aa4167ee5ec77ce265fe3ebbb89942a6d7ac,1
NCT05240222,0,47ef75b8009a5c657bd4b2d7b5e39da3163e37726f4a5cf3694a050e9e50aa6b,0
NCT04036708,1,0ac453ab8508b052a39cf727c8093fd6086c47c30da3618240ebe6ae39134619,2
NCT03757767,1,2a8666bd4f52def38111d198a57390fd1e1f95638664da04857eba28fd960fa3,1
NCT03673904,1,4775a3e312bdb89ae6ea5ea5dd45047f78a30eb3d238dd231edf806ef0ce6cf3,1
NCT04133389,2,bb331e851fba34dee95a8c1fe276c58ac1e091f996b3ea9fe8b0b4d6483f582c,2
NCT04800861,0,50dbd39f71ec5eae95b3ee9ac40633e59cd0bdef0758a36e02ce05d7e4111a91,1
NCT04864769,0,75f799dc06089c74014407417734a94d4ddd425126af31cb81864014ceaaf86d,1
NCT05231291,1,d8bb8244cd3c276bc49e6efa7b90713b3fc0b85b0621ee0896b37726b952c81a,2
NCT02774798,2,24b5b3bbaf926f9f892e8e6c69cd75ced209b7c20e3d935cf19f344ce5b615ef,2
NCT04649814,1,81617f189dc54ad9203929b951ad02ac0e20295150d92f01597d5cbc513dec18,0
NCT04095000,0,7e412fcddff8246909c170b7c94487012360cb26f1a8915c245670face025040,2
NCT05488158,2,1884bdc62a97f440bc78cfb60b2754ddb4c28cfe18acbab7af6356a4c2e655e6,2
